matchId,patch,teamId,puuid,role,championId,opponentChampionId,win,item0,item1,item2,item3,item4,item5,allies,enemies,step1,step2,step3
EUW1_7757546389,16.4,100,maEYu1BiXaY8buR9QWVU0gkvMyIz5zBexJHi-MATys5PkplmHm-8amFZdv6U7vgWNVsa75sn7eoa1A,TOP,893,106.0,1,4629,6653,8010,1056,3047,3147,[893  75  96  67 117],[106  24  41 901 412],4629,6653.0,8010.0
EUW1_7757546389,16.4,100,-8DWNHQ7-cQFDZtGk5yMyyyGz0fO_iW5SqJnWdIcjSeOoKzl2DCfzi7FuEayIeKBFB5VpxebNxtHSw,JUNGLE,75,24.0,1,3078,3009,2525,3110,3075,0,[893  75  96  67 117],[106  24  41 901 412],3078,2525.0,3110.0
EUW1_7757546389,16.4,100,dwCWd9jk_UnwmM5gtftfyAlJwkmK9kn86bOHnR1DPVIn-2ndvjEEGc7iNF1ooYyuG__26Zi-ZbStww,MIDDLE,96,41.0,1,2421,3089,4645,2510,3175,1056,[893  75  96  67 117],[106  24  41 901 412],2510,4645.0,
EUW1_7757546389,16.4,100,r4pV8xJity_1EsmAbN5FS87DKg0vkzRYiFnS8Z8L2kfhdtcRi-sHEmSHKzTt1Ys2mCFSQ8fC5Bdeig,BOTTOM,67,901.0,1,1055,3153,3124,3302,3072,6665,[893  75  96  67 117],[106  24  41 901 412],3153,3124.0,3302.0
EUW1_7757546389,16.4,100,ER2Yue7YjLH3FpHodVJEcBvo1KEOOD5l11Am3PCxMAOu04LUEql43AZoDIFFO9xwU_k1vJNIg0hXDw,UTILITY,117,412.0,1,3870,3107,6617,3158,3504,4642,[893  75  96  67 117],[106  24  41 901 412],3504,6617.0,3107.0
EUW1_7757546389,16.4,200,_8n78LlFU_NLZWph6VKBcT2-F7h0teOmhC5RrYcXjTYxFZwZUXbTEsfGWK_IMghMDutAoMZ_9KSW5A,TOP,106,893.0,0,6675,3065,6662,3047,3076,1033,[106  24  41 901 412],[893  75  96  67 117],6662,6675.0,3065.0
EUW1_7757546389,16.4,200,p1OAwXAlNumjlHhYxAvR1kwH5eORqKRWWpipHgX_CO2K70OyHPwZ81d9cy5USbS5TLatc3inba4CpQ,JUNGLE,24,75.0,0,6610,2510,3111,3091,6333,1058,[106  24  41 901 412],[893  75  96  67 117],2510,6610.0,3091.0
EUW1_7757546389,16.4,200,pDFswde9uvASFqSu18e65h5ehTNmq6tOorMCOVIvarXJgPUs_xoY0OkudXblCcsc7BAw0l2XaKjqmg,MIDDLE,41,96.0,0,3508,3170,6695,3031,6673,3033,[106  24  41 901 412],[893  75  96  67 117],3508,6673.0,6695.0
EUW1_7757546389,16.4,200,NvNyws95oboxuhFC8t8RJM1ce9Ibe0fVV9d78edMQKubBCnLWeMSq32Fy1cGyUrC3oawdImMuOgDAg,BOTTOM,901,67.0,0,3161,3031,3508,3094,3123,3035,[106  24  41 901 412],[893  75  96  67 117],3508,3161.0,3094.0
EUW1_7757546389,16.4,200,JXcUB1vSiypshmqnOZnKjyfdu3oFveZbsdTM2Dpo9oVtJ-NmIw48frumM7wLQDgksJM4ujEhJYy42w,UTILITY,412,117.0,0,3158,3190,3876,2524,3075,3067,[106  24  41 901 412],[893  75  96  67 117],2524,3190.0,3075.0
EUW1_7757456620,16.4,100,p2INPUr80rtpgsD9iyVsYYLjmy748PfMIxFtYeuxQZLqyPxAapubn78TrQ_QqGxohU_EKbdXD71vsA,TOP,102,240.0,1,3047,3748,3161,6662,8020,3053,[102  59  41 147 497],[240  36 134 202 143],3748,3161.0,6662.0
EUW1_7757456620,16.4,100,p1OAwXAlNumjlHhYxAvR1kwH5eORqKRWWpipHgX_CO2K70OyHPwZ81d9cy5USbS5TLatc3inba4CpQ,JUNGLE,59,36.0,1,6610,3065,6333,3071,3111,3026,[102  59  41 147 497],[240  36 134 202 143],6610,3071.0,3075.0
EUW1_7757456620,16.4,100,pDFswde9uvASFqSu18e65h5ehTNmq6tOorMCOVIvarXJgPUs_xoY0OkudXblCcsc7BAw0l2XaKjqmg,MIDDLE,41,134.0,1,3172,3508,3031,6673,3033,2517,[102  59  41 147 497],[240  36 134 202 143],3508,6673.0,3033.0
EUW1_7757456620,16.4,100,7IVBBmsxgjF3CliPie7FLGDRkZJJ9QlDqn6rJyR4ffCVIO1fhO5e85AHXRWcjqUbuyNYvfdr4RejVg,BOTTOM,147,202.0,1,3157,3089,2503,3116,3040,3137,[102  59  41 147 497],[240  36 134 202 143],2503,3116.0,3003.0
EUW1_7757456620,16.4,100,dhODd6RMGocNHeO6SQcl2vzUoLHXkKYBNe51W6FhJ2XFv-Tf07hzVx23ixIkYe9wR1fttz088saBJw,UTILITY,497,143.0,1,3109,3869,3190,3050,2524,3158,[102  59  41 147 497],[240  36 134 202 143],3050,3190.0,2524.0
EUW1_7757456620,16.4,200,81HkOoniKTv7PTZHm3EbB216gqhNe1anYDLmgf7zdmB0FMeuDoiG2pnyrAo8uZk1cMJJ2oYMDnvqhw,TOP,240,102.0,0,3053,3748,3047,3181,3071,2501,[240  36 134 202 143],[102  59  41 147 497],3748,3181.0,3071.0
EUW1_7757456620,16.4,200,1HITyV_f4qYBZ6mP2lt43BuZuK1qjAdzELBYdLTT2KBxg5yCEotfD6-evcTtbjX0w2uPO_4jfU_wCw,JUNGLE,36,59.0,0,3065,3009,6665,3742,3075,3084,[240  36 134 202 143],[102  59  41 147 497],3083,3084.0,3742.0
EUW1_7757456620,16.4,200,tKKE7gnyPmUxPYHOF68BTc6Fzb-LHPcA6r0w-jl_x4fV3NBAY3TzpykswsUecBrrnIM_9R_kkLwHLw,MIDDLE,134,41.0,0,6655,3157,3175,4645,3102,3089,[240  36 134 202 143],[102  59  41 147 497],6655,3157.0,4645.0
EUW1_7757456620,16.4,200,AiUZJnNzMLawpvHuPqzVKdyQn9ynaa0wiavDuLivo_PrkF98_Elg1dxiohYR9ySiS7Pm80pxNQBnEw,BOTTOM,202,147.0,0,3026,2031,3097,3031,3036,3094,[240  36 134 202 143],[102  59  41 147 497],3097,3036.0,3094.0
EUW1_7757456620,16.4,200,b7HNQsR03CX8HzSPUZPzhgA1KbODvDW3_XIeHE4PMYKHJowwql0Ghnx_H_6qnpBhN7S_4CbGFpRFlg,UTILITY,143,497.0,0,3871,6653,3020,3165,3116,3145,[240  36 134 202 143],[102  59  41 147 497],6653,3165.0,3116.0
EUW1_7756765931,16.4,100,g8Mz86035lYWMIEnj4HRSlyIT7sXGLF__rase9JEorc5m1RpkPsPVYxXV3etg-fRAzD7wGohGT1hkw,TOP,31,83.0,0,2501,3143,3152,3047,3742,3083,[ 31   5 101  22   1],[ 83 106  41  81  43],3152,3742.0,3143.0
EUW1_7756765931,16.4,100,_avvw_b291s1LS4mp2rlPFphkmkYp3y26aosXQZ6hSl_V1WrZ35EWJcMsKeo0OSf8mWAmlQThcMBxQ,JUNGLE,5,106.0,0,3071,6610,6333,3053,3111,6609,[ 31   5 101  22   1],[ 83 106  41  81  43],6610,3071.0,6333.0
EUW1_7756765931,16.4,100,eGBGpOGBEMxycNJuRVJ-rsfKigTgoMxVUCjhcWEeqMV886EP1GkufL1AdOYMgVIxTdasF_2tFj2NZQ,MIDDLE,101,41.0,0,4630,6655,3041,3175,4645,3089,[ 31   5 101  22   1],[ 83 106  41  81  43],6655,3003.0,4645.0
EUW1_7756765931,16.4,100,gPFQUiTU2W4EFYZNGojH6zYqiQaInmEfFpqS64Pw_PmCSWxVu9R4suHwXrPouwaawo1_p9SCqr-cMg,BOTTOM,22,81.0,0,3033,3031,6672,3046,3072,3144,[ 31   5 101  22   1],[ 83 106  41  81  43],6672,3046.0,3033.0
EUW1_7756765931,16.4,100,3lZ2_NMyf2-lkZpAZntngyylfHb4n5P4e3-n4LK3BKlzQtgAup41zB1UUwEHVYKcj4NYTMv7uxuFlw,UTILITY,1,43.0,0,3871,2065,3157,3158,3116,1058,[ 31   5 101  22   1],[ 83 106  41  81  43],3116,2065.0,3157.0
EUW1_7756765931,16.4,200,7aOfwmVV4YqC05-522TWW74PgdybiPxjEpsA7am3Bt2ocNQXZjyPogst7VdH7DDlOdc3h7bLXNmR2g,TOP,83,31.0,1,3071,3742,3009,6653,6665,3053,[ 83 106  41  81  43],[ 31   5 101  22   1],3071,6653.0,6665.0
EUW1_7756765931,16.4,200,p1OAwXAlNumjlHhYxAvR1kwH5eORqKRWWpipHgX_CO2K70OyHPwZ81d9cy5USbS5TLatc3inba4CpQ,JUNGLE,106,5.0,1,3065,2510,6675,3111,3075,3742,[ 83 106  41  81  43],[ 31   5 101  22   1],2510,6675.0,3065.0
EUW1_7756765931,16.4,200,pDFswde9uvASFqSu18e65h5ehTNmq6tOorMCOVIvarXJgPUs_xoY0OkudXblCcsc7BAw0l2XaKjqmg,MIDDLE,41,101.0,1,3142,6673,3508,2520,3031,3033,[ 83 106  41  81  43],[ 31   5 101  22   1],3508,6673.0,3033.0
EUW1_7756765931,16.4,200,2jaHAmll2ltHl5ygzX1kt1VeZ6mSyNURZcS_cx5ysDFVslyAMm8_LbbGa5wZyM-3sxErEOU6JMyqqQ,BOTTOM,81,22.0,1,3146,2021,3036,3078,3042,2517,[ 83 106  41  81  43],[ 31   5 101  22   1],3078,3004.0,2517.0
EUW1_7756765931,16.4,200,7V6qFQLROZsIq8hrt1pJZAvIhk_VyTqA_FWgjdbo4yio4nmkwsdLbg82-IuUygyTc1VogjJhpA7Z8A,UTILITY,43,1.0,1,3870,6617,2065,3504,4642,3158,[ 83 106  41  81  43],[ 31   5 101  22   1],2065,6617.0,3504.0
EUW1_7756726650,16.4,100,mTcbj_RIabCpbZ0JMXLVzszxKbRYuvzrrfxiduGyztajDWpHpLB9BUmU3Ltnk8c_oK1m10RTuldUjg,TOP,240,41.0,1,6610,3748,3047,2501,1029,1028,[240 113 134  51 201],[ 41 102 101 222 223],3748,6610.0,2501.0
EUW1_7756726650,16.4,100,dhWekmFRgKWv3ySKSo2mUY_jrWS7NAjk2QKFDG7eEmYmuPCMXSiJK2RRXmRasQfMPay9gHDd98B1xw,JUNGLE,113,102.0,1,3068,3143,1001,2504,0,0,[240 113 134  51 201],[ 41 102 101 222 223],3068,3143.0,2504.0
EUW1_7756726650,16.4,100,l1T-Wso-WE1Js9BYwr5PLN3BI7AVnDaeV0nDZJn-zot-r0_7vnm9zmRTLrRlv-73I4u-MmQ1MJc2gQ,MIDDLE,134,101.0,1,1056,6655,3175,4646,3089,1058,[240 113 134  51 201],[ 41 102 101 222 223],6655,4646.0,
EUW1_7756726650,16.4,100,QrK6Mf2sm7gF8ZbNxRoM5W3-vq41fdqrqnmYJrwbFOOpUs2rUBj80EjU-Ik-9TxPPbzZIuzRyGRq8Q,BOTTOM,51,222.0,1,1055,2523,3031,3036,3094,1053,[240 113 134  51 201],[ 41 102 101 222 223],2523,3036.0,3094.0
EUW1_7756726650,16.4,100,picoQLS5-78LZpw07tBl7IMTChnl9ERdmiTJpi4i33JKZTm6p-FEiCens-1IMIp37pFXYJ8gqW3AeQ,UTILITY,201,223.0,1,3876,3047,2524,3190,3067,1031,[240 113 134  51 201],[ 41 102 101 222 223],3190,2524.0,
EUW1_7756726650,16.4,200,pDFswde9uvASFqSu18e65h5ehTNmq6tOorMCOVIvarXJgPUs_xoY0OkudXblCcsc7BAw0l2XaKjqmg,TOP,41,240.0,0,3508,1001,6673,3033,1055,1038,[ 41 102 101 222 223],[240 113 134  51 201],3508,3033.0,6673.0
EUW1_7756726650,16.4,200,gg1LMgrm6bYcbD-_cTIXqgJQttQLPR1wE7v_AMLAMwIPVUmT8beXsVwHYjOnZqpVaRDC6XPiCssgGg,JUNGLE,102,113.0,0,2510,6672,3111,1028,1036,1036,[ 41 102 101 222 223],[240 113 134  51 201],6672,2510.0,
EUW1_7756726650,16.4,200,5S-4S_QvFHiaRWCURQkzL344jn30WuEFafU-wctbkyxm_XAVZPFSrbXrheCYAAk9yWSiRIxB5ckUbw,MIDDLE,101,134.0,0,1058,6655,4645,3175,1082,1058,[ 41 102 101 222 223],[240 113 134  51 201],6655,4645.0,
EUW1_7756726650,16.4,200,SIfSwSvCGFKcAe8X1aVloj4eD7slFHAEf-sCIaCHDL3RJOm8DroIA0dj95WFDyOw9V-JNu5AApKCWQ,BOTTOM,222,51.0,0,3031,1018,1055,3032,1042,1042,[ 41 102 101 222 223],[240 113 134  51 201],3032,,
EUW1_7756726650,16.4,200,p1OAwXAlNumjlHhYxAvR1kwH5eORqKRWWpipHgX_CO2K70OyHPwZ81d9cy5USbS5TLatc3inba4CpQ,UTILITY,223,201.0,0,3876,3084,3076,3047,1031,1028,[ 41 102 101 222 223],[240 113 134  51 201],3084,,
EUW1_7756687470,16.4,100,skJzhZDokwxp0JLKpwl1ZFTD4yeYuWXbZtY7T-V3oGJ2ZS-UyOUyAhXoArYG948wRLdI8EhacmGTpw,TOP,68,41.0,1,6653,2421,3020,8010,0,0,[ 68 421 103  51 201],[ 41  59 800  81 267],6653,8010.0,
EUW1_7756687470,16.4,100,liMhnxp0atA5LEqd5UjD1E-8p6FlcdOIBuEWjNHOYVoILJ7zOjF9Pti-cy8_kAYWNS03GvHqkK1DGg,JUNGLE,421,59.0,1,3161,3748,3053,3047,0,0,[ 68 421 103  51 201],[ 41  59 800  81 267],3748,3161.0,3053.0
EUW1_7756687470,16.4,100,zAbfG6ycIIzehPteLAguvHzp6wly9pRI3Spcoh2d5Chc-9r2BbFWEN1bLIpsP0inV446Vak4rg9sIg,MIDDLE,103,800.0,1,3118,3145,1056,3175,1058,0,[ 68 421 103  51 201],[ 41  59 800  81 267],3118,,
EUW1_7756687470,16.4,100,IPu5CHjr9OCo5JzxVHCq4LHufqaIeD3fjU0g5ohqW6PT1INGjbzNrPesI2EyjjraPaiEDZS5teFmcw,BOTTOM,51,81.0,1,1055,6676,3031,3094,1038,1053,[ 68 421 103  51 201],[ 41  59 800  81 267],6676,3094.0,
EUW1_7756687470,16.4,100,Gv8V46KvkWJgMnH81-Lo807761drbF6rx3xFP9pAWKxRXeoSHz46VO6sU8LYycdCRTfngdZisfz8gg,UTILITY,201,267.0,1,3190,3876,2524,3111,3067,1004,[ 68 421 103  51 201],[ 41  59 800  81 267],2524,3190.0,
EUW1_7756687470,16.4,200,pDFswde9uvASFqSu18e65h5ehTNmq6tOorMCOVIvarXJgPUs_xoY0OkudXblCcsc7BAw0l2XaKjqmg,TOP,41,68.0,0,1055,3508,3111,6673,6670,3123,[ 41  59 800  81 267],[ 68 421 103  51 201],3508,6673.0,
EUW1_7756687470,16.4,200,p1OAwXAlNumjlHhYxAvR1kwH5eORqKRWWpipHgX_CO2K70OyHPwZ81d9cy5USbS5TLatc3inba4CpQ,JUNGLE,59,421.0,0,3071,6610,3111,3082,3024,0,[ 41  59 800  81 267],[ 68 421 103  51 201],6610,3071.0,
EUW1_7756687470,16.4,200,tWdFbyykiL9egQ8WzwSbSUoMYpL7CELiS_829KdEHh2WqyBIfa7o3VRIPhKGcz27katW-3-ndGiDPw,MIDDLE,800,103.0,0,1056,2503,3175,4645,0,0,[ 41  59 800  81 267],[ 68 421 103  51 201],2503,4645.0,
EUW1_7756687470,16.4,200,JgKJqSCydwxb4zAKycsIMLv1hhS-qKa_NQm562X19C6p_AtppdjoPUFQqTyUdaqGNYk-LGJ9M09tCw,BOTTOM,81,51.0,0,3042,3078,3133,1036,0,0,[ 41  59 800  81 267],[ 68 421 103  51 201],3078,3004.0,
EUW1_7756687470,16.4,200,KAmD_I6URf8euSvHjFAuXKekFHeX6GPb1XaZNUUyPN4QcKryqvNOVWOUMzJIzkIrVCc9TzXW1uzU3A,UTILITY,267,201.0,0,3870,4005,3108,3158,3114,0,[ 41  59 800  81 267],[ 68 421 103  51 201],4005,,
EUW1_7756646067,16.4,100,pDFswde9uvASFqSu18e65h5ehTNmq6tOorMCOVIvarXJgPUs_xoY0OkudXblCcsc7BAw0l2XaKjqmg,TOP,41,516.0,1,3508,1001,3036,1055,3031,0,[41 59 38 18 26],[516  32 105 901 267],3508,3036.0,
EUW1_7756646067,16.4,100,p1OAwXAlNumjlHhYxAvR1kwH5eORqKRWWpipHgX_CO2K70OyHPwZ81d9cy5USbS5TLatc3inba4CpQ,JUNGLE,59,32.0,1,3071,6610,3111,3065,0,0,[41 59 38 18 26],[516  32 105 901 267],6610,3071.0,3065.0
EUW1_7756646067,16.4,100,2bGUmFO-4Drb_vD9DEc35-xJ_y7F8mY6jGnbNFtvwKjSTcflfL9kYeSoUZUlK2XXaxLzknJ1-Ha0gQ,MIDDLE,38,105.0,1,1082,3003,6657,3173,3042,3802,[41 59 38 18 26],[516  32 105 901 267],6657,3004.0,3003.0
EUW1_7756646067,16.4,100,gbqJBqYpN1K-CKDMTS26FV-s5Fa4--Gf4xIZbru7ALGTJrngHxl2ufflqFF-OD0IdLSbG58WDkaFwQ,BOTTOM,18,901.0,1,6675,0,0,1055,3031,3032,[41 59 38 18 26],[516  32 105 901 267],3032,6675.0,
EUW1_7756646067,16.4,100,tALo-cm3JuQ6AbBqcZXVTZDBT5RJYhHzG1NHQhO2RIdKj6l8oteW9vgAP8zFnRUxZDIiRUqLETyFKA,UTILITY,26,267.0,1,2065,3876,4005,3158,3802,1052,[41 59 38 18 26],[516  32 105 901 267],2065,4005.0,
EUW1_7756646067,16.4,200,x-_-drMQdjqSPGPsJxSzxXt61Zoorzjlhwgsy77RJRrbD0ZdQ3gEW6w0lP-mCsIPNX4mChG4UzvG3A,TOP,516,41.0,0,6664,3143,3067,3047,1028,3070,[516  32 105 901 267],[41 59 38 18 26],3143,6664.0,
EUW1_7756646067,16.4,200,wfsN3sd1gPdEDxjDRYiiYs_1TOuMStzHhlQldqxz63bqed62PkJFx-H6AzqCkDaYmiRijMcwCjZrxQ,JUNGLE,32,59.0,0,3068,1057,2055,3111,1031,3067,[516  32 105 901 267],[41 59 38 18 26],3068,,
EUW1_7756646067,16.4,200,YJ1GXMLHSW94cz10RNh_DqCnV4vEAqy0Z3-xMpb0bhcXjsFulUl9uodXPmY0V2ALagalklasVv-31w,MIDDLE,105,38.0,0,4645,3115,0,3175,2510,0,[516  32 105 901 267],[41 59 38 18 26],2510,3115.0,4645.0
EUW1_7756646067,16.4,200,2jaHAmll2ltHl5ygzX1kt1VeZ6mSyNURZcS_cx5ysDFVslyAMm8_LbbGa5wZyM-3sxErEOU6JMyqqQ,BOTTOM,901,18.0,0,3508,3161,1055,1018,0,0,[516  32 105 901 267],[41 59 38 18 26],3508,3161.0,
EUW1_7756646067,16.4,200,9SbDyDSH5u0U3P4DCskyE101vlh4bT_XNN8RT1efKqSf1VNliapkMv8ivUwrySgHVIArKWrBEWLYgA,UTILITY,267,26.0,0,1001,4005,3870,6620,1028,0,[516  32 105 901 267],[41 59 38 18 26],4005,6620.0,
EUW1_7756031113,16.4,100,k7MFDQXtAkLJEG6S8HlCS7h-cFLhlMMRT_33MQSCh32QFc6IyshSA7GNmDkpxskqUDeizPIAbQKIvA,TOP,82,41.0,0,1054,2510,3047,3116,3076,1031,[ 82  80 711 236 157],[ 41 106 103 119  26],3116,2510.0,
EUW1_7756031113,16.4,100,tb6ejSyoD4mw2gZu0Egj_OLtzAGjGyxjjxQNQUjYpUTZ_lcbsZ6LG6-zpHH9u3lY_IDkan1RA_9hnQ,JUNGLE,80,106.0,0,3142,6610,3047,3156,3133,1029,[ 82  80 711 236 157],[ 41 106 103 119  26],3142,6610.0,3156.0
EUW1_7756031113,16.4,100,khdFdZ0bvxPjsUOQe_o7MSfjRnQBq-SMVbpnHCo3anuTcSUYGhiJk5lO3lJvOIp0b1L6ViHF15Qcdw,MIDDLE,711,103.0,0,6655,4646,3175,1052,1052,0,[ 82  80 711 236 157],[ 41 106 103 119  26],6655,4646.0,
EUW1_7756031113,16.4,100,z8p65_t4A6-rgrkDAnt2sHLwS2dnh8V7UYlqo-UGXtHLiRkx9GGiM-BY_dkN9kKa9YxaALrJosH8XQ,BOTTOM,236,119.0,0,3508,1037,3031,6675,6670,0,[ 82  80 711 236 157],[ 41 106 103 119  26],3508,6675.0,
EUW1_7756031113,16.4,100,3Y1aPDEgz9tqFUAbJqwALl7HVVgUu4t5VGujxBnhqmAUGzrFxcudYqJj9n4qKfFDNetR76v5B4O1DA,UTILITY,157,26.0,0,3877,3153,6673,1018,3006,1037,[ 82  80 711 236 157],[ 41 106 103 119  26],3153,6673.0,
EUW1_7756031113,16.4,200,pDFswde9uvASFqSu18e65h5ehTNmq6tOorMCOVIvarXJgPUs_xoY0OkudXblCcsc7BAw0l2XaKjqmg,TOP,41,82.0,1,1055,3036,3508,6673,3047,1038,[ 41 106 103 119  26],[ 82  80 711 236 157],3508,3036.0,6673.0
EUW1_7756031113,16.4,200,p1OAwXAlNumjlHhYxAvR1kwH5eORqKRWWpipHgX_CO2K70OyHPwZ81d9cy5USbS5TLatc3inba4CpQ,JUNGLE,106,80.0,1,2510,3047,6675,3065,3075,1029,[ 41 106 103 119  26],[ 82  80 711 236 157],2510,6675.0,3065.0
EUW1_7756031113,16.4,200,fjM6jyokVJsJ8jfxBjEpejArzlcICbGiU3Qi6HciiQpY63JUIrd3jTtd-bTKf6JddEy6SzHBOh00qA,MIDDLE,103,711.0,1,3089,2421,4645,3175,3118,0,[ 41 106 103 119  26],[ 82  80 711 236 157],3118,4645.0,
EUW1_7756031113,16.4,200,QIwauWcYnFlu3IATA3VhK_aTfRSiO5pud50R6ydoEA4EYhofnuEaWFk4u6ATcRFdG1qgAJQRhbT-QQ,BOTTOM,119,236.0,1,3072,6676,1038,1037,1018,0,[ 41 106 103 119  26],[ 82  80 711 236 157],3072,6676.0,
EUW1_7756031113,16.4,200,bgmy_gzEJHxCK89sMkKOoLrhWF98aRd8x-NTMSNndQ-7GjcGT4oEdp4SP8mobf8Bj0MxA2ZDQ8iWfg,UTILITY,26,157.0,1,3876,3158,2065,2524,4005,3108,[ 41 106 103 119  26],[ 82  80 711 236 157],2065,2524.0,4005.0
EUW1_7755966852,16.4,100,MKtRpHAcNHsax5ReqQo5LoWD7DUmbHaU7JgTEZxhgIM4mT6-xmdGP5FOz_bo2xG5ehd14AY1ctDEtQ,TOP,92,41.0,1,6694,6333,3158,6696,2512,1036,[ 92  77 223 895  16],[41 59 45 42 43],6696,2512.0,6333.0
EUW1_7755966852,16.4,100,Lj2pttpNKuF79SJW8LsIJYicxHJCVPrI45duoerWgnfEMttPwHzIjmdiCywvwE85UZCtq2xAgr7Vrg,JUNGLE,77,59.0,1,2520,3142,3111,3036,3181,1031,[ 92  77 223 895  16],[41 59 45 42 43],3142,2520.0,3036.0
EUW1_7755966852,16.4,100,HaMLU3yaklyztqHh8XQPo22WWeIPA9kgfWkvy5EzOt3cwrtgkKGYXoO8v2mnZzO8EHq-jYNJIeXLqw,MIDDLE,223,45.0,1,2510,3084,3173,1082,6664,3082,[ 92  77 223 895  16],[41 59 45 42 43],3084,2510.0,6664.0
EUW1_7755966852,16.4,100,zS8pyR3RsRhytcc5l7YOJopgl4d1GBWePq2qLLNjuXKlFq_W7ozD5iT0HxRxzlNM9ykofrjIjy_NZQ,BOTTOM,895,42.0,1,3036,6676,3031,1036,0,0,[ 92  77 223 895  16],[41 59 45 42 43],6676,3036.0,
EUW1_7755966852,16.4,100,czSX_8ikL0UhQvhw9MB_uAgSGc3UadHEN7v0ZcO8IHKV7fodolcq2m8AbH8_8SqcDqfV-tlbP2o14w,UTILITY,16,43.0,1,3107,3870,1028,3158,6617,3801,[ 92  77 223 895  16],[41 59 45 42 43],6617,3107.0,
EUW1_7755966852,16.4,200,pDFswde9uvASFqSu18e65h5ehTNmq6tOorMCOVIvarXJgPUs_xoY0OkudXblCcsc7BAw0l2XaKjqmg,TOP,41,92.0,0,3508,6673,3033,3047,0,6333,[41 59 45 42 43],[ 92  77 223 895  16],3508,6673.0,6333.0
EUW1_7755966852,16.4,200,p1OAwXAlNumjlHhYxAvR1kwH5eORqKRWWpipHgX_CO2K70OyHPwZ81d9cy5USbS5TLatc3inba4CpQ,JUNGLE,59,77.0,0,6610,3075,3047,3110,3071,0,[41 59 45 42 43],[ 92  77 223 895  16],6610,3110.0,3071.0
EUW1_7755966852,16.4,200,zLovFr5piWjppji_guAyy2d7KFYQ9hPArJrcxaES-oJC3SgOB0Q_3GfwqeeAgffR2ovwLeVv3cCrlQ,MIDDLE,45,223.0,0,3175,6655,3089,4646,0,0,[41 59 45 42 43],[ 92  77 223 895  16],6655,4646.0,
EUW1_7755966852,16.4,200,2kPZEqKHr9R6zv1nuwhqv-qcX04ZWKWcQv0HAXTtaTKlJlTT5rMR-vBvekwJfizxnSJYKHEIt6gtMw,BOTTOM,42,895.0,0,1055,1037,3078,1018,6676,3042,[41 59 45 42 43],[ 92  77 223 895  16],3078,3004.0,6676.0
EUW1_7755966852,16.4,200,hQEjjAEnPTDogZhUG-0v9i2Mpc1AnxYhoeRnGl6bioODM4uDRLvD6n_M9iqEIAOE8YvRv5DtnD_1vg,UTILITY,43,16.0,0,3870,6617,3916,3158,3504,4005,[41 59 45 42 43],[ 92  77 223 895  16],6617,3504.0,4005.0
EUW1_7755883293,16.4,100,dn6EOZ0PvIEYMJZuqYPMyNJvK7NVdTuJfkXDn8N2_JFtpMOp5D01ZXTBe7FJxXasvizGNXvdqvRnmw,TOP,14,41.0,0,3047,2502,3068,3076,2504,3082,[ 14   9 134  21 235],[ 41  59 103 110 267],3068,2502.0,2504.0
EUW1_7755883293,16.4,100,YwTcAvD81WI4SfUsx1m486YlpVo4ht61_AOifmyWISdB7PxNZDHuByvW8y_G9PafuX5ZOPvisl9_aw,JUNGLE,9,59.0,0,3152,3157,3089,4645,4630,3020,[ 14   9 134  21 235],[ 41  59 103 110 267],3152,4645.0,3157.0
EUW1_7755883293,16.4,100,2RigeQtKfaGpNupWgrVp-GUc6D35NHvUR8yup8d2apL8oyGQr49IQCAxxh2aAi6bEF9xe5OU6VyuUg,MIDDLE,134,103.0,0,3157,2503,4630,4645,3175,1026,[ 14   9 134  21 235],[ 41  59 103 110 267],2503,4645.0,3157.0
EUW1_7755883293,16.4,100,iszjoRes086MCkAYIJBR4YGtWcf4A3tofyxAD4MVTxmYJ8NoeCb2MdnRUrUtK2FB6gUg8s31ZwGTOg,BOTTOM,21,110.0,0,3142,3086,6676,3031,3072,3036,[ 14   9 134  21 235],[ 41  59 103 110 267],3142,6676.0,3072.0
EUW1_7755883293,16.4,100,mQRjvzNtRdMHvT0mslfdhNtXbK4k5VIBB_ahCEdeSMTsWOEHHpVfhoDqQThtPj1DG17cKpQi95MI7w,UTILITY,235,267.0,0,3009,3142,3877,3814,3035,6670,[ 14   9 134  21 235],[ 41  59 103 110 267],3142,3814.0,
EUW1_7755883293,16.4,200,pDFswde9uvASFqSu18e65h5ehTNmq6tOorMCOVIvarXJgPUs_xoY0OkudXblCcsc7BAw0l2XaKjqmg,TOP,41,14.0,1,3508,6673,3036,3111,3031,6333,[ 41  59 103 110 267],[ 14   9 134  21 235],3508,3036.0,6673.0
EUW1_7755883293,16.4,200,p1OAwXAlNumjlHhYxAvR1kwH5eORqKRWWpipHgX_CO2K70OyHPwZ81d9cy5USbS5TLatc3inba4CpQ,JUNGLE,59,9.0,1,3071,3111,6610,3065,3075,1038,[ 41  59 103 110 267],[ 14   9 134  21 235],6610,3071.0,3065.0
EUW1_7755883293,16.4,200,w9YlTkxe9jKTAJPz_rOsjnodMJmU_0KUZbD48KVqRGkIaaL03d7RRDtysSyzNYfucgDHw4JZxm9Gog,MIDDLE,103,134.0,1,3102,2055,4628,3173,4646,3118,[ 41  59 103 110 267],[ 14   9 134  21 235],3118,4646.0,4628.0
